character	value_extended	raw_value	window_freq
圭	-0.069670	-0.008959	105
薪	-0.069763	-0.008965	138
缠	-0.069856	-0.008971	145
咨	-0.070300	-0.008998	70
蛮	-0.070793	-0.009028	330
眇	-0.071382	-0.009065	146
眠	-0.071902	-0.009096	1110
半	-0.072011	-0.009103	2505
容	-0.072128	-0.009110	1626
长	-0.072506	-0.009133	8699
租	-0.072620	-0.009141	52
罢	-0.072895	-0.009157	1010
角	-0.073004	-0.009164	771
怯	-0.073155	-0.009173	181
晚	-0.073215	-0.009177	2898
僻	-0.073693	-0.009206	201
遗	-0.073993	-0.009225	1180
饯	-0.074402	-0.009250	131
寺	-0.074917	-0.009281	1407
债	-0.074985	-0.009286	53
倚	-0.075312	-0.009306	1428
原	-0.075553	-0.009321	907
抛	-0.076572	-0.009383	455
税	-0.076697	-0.009391	123
蓄	-0.076753	-0.009394	50
未	-0.077214	-0.009422	6678
西	-0.077236	-0.009424	4774
枝	-0.077422	-0.009435	2743
想	-0.077694	-0.009452	1056
肯	-0.077919	-0.009466	714
坏	-0.078205	-0.009483	159
璃	-0.078211	-0.009484	87
舂	-0.078687	-0.009513	111
閟	-0.078863	-0.009524	68
话	-0.078982	-0.009531	467
隋	-0.079382	-0.009556	190
盥	-0.079471	-0.009561	50
对	-0.079737	-0.009577	2228
纱	-0.080285	-0.009611	321
铿	-0.080588	-0.009630	72
触	-0.080670	-0.009635	353
刍	-0.081400	-0.009679	73
巉	-0.081439	-0.009682	50
吼	-0.081448	-0.009682	76
戚	-0.081646	-0.009694	244
短	-0.083194	-0.009789	692
限	-0.083634	-0.009816	544
痴	-0.083790	-0.009826	106
榛	-0.084167	-0.009849	115
迥	-0.084237	-0.009853	527
终	-0.084251	-0.009854	2745
慎	-0.084877	-0.009893	123
立	-0.085518	-0.009932	1358
垄	-0.086329	-0.009982	103
薜	-0.086990	-0.010022	180
剩	-0.087061	-0.010027	105
筒	-0.087120	-0.010030	52
栗	-0.087342	-0.010044	125
曾	-0.087982	-0.010083	2246
肌	-0.088386	-0.010108	149
壁	-0.088689	-0.010127	892
娥	-0.089204	-0.010158	370
迸	-0.089481	-0.010175	163
攻	-0.090128	-0.010215	85
褐	-0.090132	-0.010215	137
涉	-0.090262	-0.010223	201
况	-0.090881	-0.010261	827
今	-0.091487	-0.010298	5725
绵	-0.091490	-0.010299	322
汲	-0.092271	-0.010346	160
榆	-0.092918	-0.010386	238
甘	-0.092928	-0.010387	710
浙	-0.093150	-0.010400	76
巴	-0.093356	-0.010413	595
黔	-0.093389	-0.010415	77
头	-0.093483	-0.010421	3835
吟	-0.093500	-0.010422	2886
佞	-0.093571	-0.010426	63
烽	-0.093629	-0.010430	215
吹	-0.093969	-0.010451	2326
袂	-0.094092	-0.010458	231
叶	-0.094285	-0.010470	3378
怪	-0.094858	-0.010505	494
漆	-0.095310	-0.010533	98
速	-0.095954	-0.010572	183
蓑	-0.095960	-0.010573	97
低	-0.096538	-0.010608	1123
樯	-0.097177	-0.010648	139
说	-0.097712	-0.010680	1230
掣	-0.098388	-0.010722	59
揽	-0.098418	-0.010724	79
恶	-0.098917	-0.010754	380
程	-0.099065	-0.010763	673
眼	-0.099284	-0.010777	1346
仆	-0.099484	-0.010789	218
何	-0.099583	-0.010795	11661
屈	-0.099678	-0.010801	408
琴	-0.099769	-0.010807	1417
乌	-0.099831	-0.010810	745
望	-0.100022	-0.010822	4234
玕	-0.100451	-0.010848	82
竹	-0.101014	-0.010883	3089
嗤	-0.101271	-0.010899	54
奈	-0.101504	-0.010913	532
到	-0.102064	-0.010947	3453
苔	-0.102068	-0.010948	1268
谿	-0.102330	-0.010964	180
祸	-0.102879	-0.010997	181
贫	-0.103000	-0.011005	1126
证	-0.103263	-0.011021	53
者	-0.103763	-0.011052	1872
余	-0.103945	-0.011063	408
迟	-0.104664	-0.011107	1507
救	-0.104929	-0.011123	158
裳	-0.105155	-0.011137	505
破	-0.105398	-0.011152	1018
粉	-0.105521	-0.011160	749
卧	-0.105861	-0.011181	1392
打	-0.105885	-0.011182	193
错	-0.106184	-0.011200	191
患	-0.106197	-0.011201	120
馆	-0.106566	-0.011224	731
徽	-0.106606	-0.011226	150
扉	-0.107334	-0.011271	481
曛	-0.107662	-0.011291	148
数	-0.108049	-0.011315	1893
柴	-0.109666	-0.011414	308
嵘	-0.110006	-0.011435	88
囚	-0.110052	-0.011438	111
背	-0.110305	-0.011453	639
缓	-0.110993	-0.011495	177
斫	-0.111165	-0.011506	90
怀	-0.111703	-0.011539	1868
脸	-0.111735	-0.011541	203
灭	-0.111898	-0.011551	649
婵	-0.112292	-0.011575	160
蓟	-0.112595	-0.011594	102
宋	-0.113239	-0.011633	259
缅	-0.113524	-0.011651	109
匠	-0.113562	-0.011653	113
行	-0.113898	-0.011674	7353
处	-0.113916	-0.011675	5850
曝	-0.113921	-0.011675	62
桑	-0.113928	-0.011676	758
浦	-0.114909	-0.011736	934
襦	-0.114964	-0.011739	72
湲	-0.115456	-0.011769	182
顽	-0.115939	-0.011799	118
乖	-0.116125	-0.011810	172
更	-0.116327	-0.011823	4432
母	-0.116463	-0.011831	478
闻	-0.117225	-0.011878	4519
皮	-0.117387	-0.011888	148
向	-0.117945	-0.011922	4463
僧	-0.117998	-0.011925	1608
鸦	-0.118427	-0.011952	299
支	-0.118539	-0.011959	406
巢	-0.118889	-0.011980	633
祭	-0.119396	-0.012011	109
起	-0.119956	-0.012046	3168
嫖	-0.120419	-0.012074	64
回	-0.120419	-0.012074	4856
缆	-0.121298	-0.012128	78
深	-0.122239	-0.012186	5110
急	-0.122733	-0.012216	904
折	-0.122770	-0.012218	1128
惯	-0.122771	-0.012218	159
屦	-0.123705	-0.012276	54
边	-0.123791	-0.012281	3120
欲	-0.124700	-0.012337	4731
屠	-0.124839	-0.012345	66
峥	-0.125061	-0.012359	91
给	-0.125393	-0.012379	70
蓬	-0.125753	-0.012401	1078
努	-0.126031	-0.012418	56
憎	-0.126218	-0.012430	108
炎	-0.126540	-0.012450	399
砾	-0.127018	-0.012479	52
蹉	-0.127113	-0.012485	215
羌	-0.127209	-0.012491	162
抚	-0.127539	-0.012511	257
傍	-0.127547	-0.012511	1017
眉	-0.127836	-0.012529	945
栖	-0.127949	-0.012536	1238
黄	-0.128645	-0.012579	3579
语	-0.128955	-0.012598	1973
远	-0.129036	-0.012603	5699
雌	-0.129266	-0.012617	106
跎	-0.129328	-0.012621	208
弟	-0.129638	-0.012640	573
伶	-0.130588	-0.012698	59
收	-0.130831	-0.012713	914
窦	-0.130885	-0.012716	117
灞	-0.131392	-0.012747	245
闷	-0.132305	-0.012803	110
帆	-0.132616	-0.012822	1028
扣	-0.132635	-0.012824	151
人	-0.133472	-0.012875	19283
桓	-0.133526	-0.012878	58
心	-0.133683	-0.012888	8494
阿	-0.133689	-0.012888	267
暴	-0.134140	-0.012916	98
爪	-0.135346	-0.012990	82
朔	-0.135639	-0.013008	386
卒	-0.135861	-0.013022	199
勤	-0.136419	-0.013056	694
寓	-0.138021	-0.013154	107
朦	-0.138326	-0.013173	66
响	-0.138530	-0.013185	629
韵	-0.138940	-0.013211	484
身	-0.139165	-0.013224	4214
逆	-0.139368	-0.013237	126
簟	-0.139429	-0.013241	326
唳	-0.139554	-0.013248	100
慰	-0.139713	-0.013258	259
怕	-0.139834	-0.013265	258
尽	-0.140117	-0.013283	5163
烬	-0.140230	-0.013290	108
涸	-0.141216	-0.013350	61
滥	-0.141307	-0.013356	68
凛	-0.141670	-0.013378	60
嗟	-0.141727	-0.013382	725
几	-0.141745	-0.013383	3311
桧	-0.142164	-0.013408	70
竟	-0.142238	-0.013413	818
危	-0.142365	-0.013421	785
邓	-0.142771	-0.013446	50
斑	-0.142945	-0.013456	279
易	-0.143099	-0.013466	1238
汝	-0.143385	-0.013483	332
住	-0.143575	-0.013495	1102
鼙	-0.144371	-0.013544	166
江	-0.145892	-0.013637	6951
感	-0.145928	-0.013639	1146
娘	-0.145972	-0.013642	100
宿	-0.146326	-0.013664	1942
只	-0.146364	-0.013666	2007
漳	-0.146578	-0.013679	129
斜	-0.146886	-0.013698	1533
烦	-0.148128	-0.013774	422
递	-0.149581	-0.013864	319
迷	-0.149877	-0.013882	995
鸪	-0.150238	-0.013904	120
蓼	-0.150958	-0.013948	98
琵	-0.151720	-0.013995	101
琶	-0.151720	-0.013995	101
难	-0.153144	-0.014082	3825
消	-0.153420	-0.014099	784
坠	-0.153532	-0.014106	354
峡	-0.153723	-0.014118	512
冶	-0.153858	-0.014126	86
床	-0.154100	-0.014141	908
蛛	-0.154110	-0.014141	69
邛	-0.154266	-0.014151	79
剥	-0.155444	-0.014223	50
沥	-0.155889	-0.014251	114
喉	-0.156624	-0.014296	66
湓	-0.156762	-0.014304	75
庚	-0.156787	-0.014306	50
缺	-0.156902	-0.014313	178
索	-0.157460	-0.014347	415
抱	-0.157618	-0.014357	773
潮	-0.158509	-0.014411	703
验	-0.158801	-0.014429	67
夕	-0.159311	-0.014461	2094
梳	-0.159516	-0.014473	238
往	-0.159940	-0.014499	1477
绊	-0.160238	-0.014518	50
经	-0.160285	-0.014521	2328
沙	-0.160771	-0.014550	2093
弹	-0.160801	-0.014552	541
免	-0.161000	-0.014564	431
琳	-0.162205	-0.014638	51
稀	-0.162213	-0.014639	1184
黑	-0.162757	-0.014672	469
鹧	-0.164434	-0.014775	120
帷	-0.164586	-0.014784	271
兮	-0.164591	-0.014785	618
飘	-0.164849	-0.014801	1240
胡	-0.165338	-0.014831	1360
枥	-0.165416	-0.014835	62
幌	-0.165733	-0.014855	123
莓	-0.166593	-0.014908	154
巾	-0.166768	-0.014918	522
茎	-0.167092	-0.014938	217
隔	-0.167595	-0.014969	1561
绪	-0.168213	-0.015007	213
鼠	-0.168622	-0.015032	171
骚	-0.169737	-0.015101	248
羸	-0.170856	-0.015169	286
情	-0.170941	-0.015174	4014
杜	-0.171061	-0.015182	512
旧	-0.171143	-0.015187	3703
魄	-0.171319	-0.015198	333
曷	-0.171507	-0.015209	53
帅	-0.171670	-0.015219	65
犹	-0.172122	-0.015247	3616
噪	-0.172613	-0.015277	163
无	-0.172780	-0.015287	14542
飙	-0.172897	-0.015294	187
送	-0.172993	-0.015300	1859
碑	-0.173531	-0.015333	242
铭	-0.174655	-0.015402	137
魅	-0.174885	-0.015416	68
首	-0.175551	-0.015457	1546
蠡	-0.176187	-0.015496	96
罥	-0.176713	-0.015529	54
疏	-0.176741	-0.015530	1796
瘴	-0.176859	-0.015538	279
忆	-0.177087	-0.015552	2221
生	-0.177256	-0.015562	8764
捣	-0.177274	-0.015563	140
韬	-0.177368	-0.015569	69
声	-0.178096	-0.015614	5833
翎	-0.178748	-0.015654	79
帏	-0.179416	-0.015695	133
木	-0.179992	-0.015730	2072
慈	-0.180483	-0.015760	177
淫	-0.181001	-0.015792	100
已	-0.181179	-0.015803	4860
衰	-0.181395	-0.015816	1139
谁	-0.181595	-0.015828	4750
芦	-0.182399	-0.015878	315
逗	-0.182649	-0.015893	52
去	-0.182886	-0.015907	7319
筱	-0.183282	-0.015932	64
煎	-0.183402	-0.015939	164
返	-0.183470	-0.015943	425
沉	-0.183576	-0.015950	840
形	-0.183762	-0.015961	810
医	-0.184962	-0.016035	107
阑	-0.185079	-0.016042	556
父	-0.185102	-0.016043	417
听	-0.185141	-0.016046	1900
纨	-0.186163	-0.016109	73
老	-0.186439	-0.016126	4011
粱	-0.186646	-0.016138	85
冈	-0.186852	-0.016151	171
号	-0.187549	-0.016194	374
鹤	-0.188125	-0.016229	2132
髭	-0.188551	-0.016255	113
葭	-0.189530	-0.016315	148
厅	-0.189762	-0.016329	57
员	-0.189988	-0.016343	59
归	-0.190935	-0.016401	8025
枢	-0.191216	-0.016419	88
孺	-0.192519	-0.016499	55
寸	-0.192617	-0.016505	417
墟	-0.193327	-0.016548	124
轧	-0.193723	-0.016573	56
悉	-0.193910	-0.016584	64
叙	-0.196375	-0.016735	73
悄	-0.196509	-0.016744	141
窄	-0.197379	-0.016797	103
乱	-0.197644	-0.016813	1674
迢	-0.197714	-0.016817	443
穷	-0.198486	-0.016865	1723
嫁	-0.198982	-0.016895	249
焦	-0.200037	-0.016960	132
根	-0.201036	-0.017021	908
炊	-0.201047	-0.017022	75
漠	-0.201128	-0.017027	378
鸢	-0.201712	-0.017063	83
冢	-0.202094	-0.017086	180
禀	-0.202421	-0.017106	60
裴	-0.202473	-0.017110	405
古	-0.202491	-0.017111	3857
芜	-0.203200	-0.017154	418
崆	-0.203949	-0.017200	56
关	-0.204123	-0.017211	2643
久	-0.205214	-0.017278	2018
臆	-0.205666	-0.017306	64
予	-0.205854	-0.017317	313
嘶	-0.206022	-0.017327	364
槐	-0.206158	-0.017336	317
鬼	-0.206240	-0.017341	462
不	-0.207390	-0.017411	23446
客	-0.207455	-0.017415	6200
曰	-0.208473	-0.017478	74
贾	-0.209329	-0.017530	265
桐	-0.209682	-0.017552	562
舄	-0.210509	-0.017603	68
荻	-0.210742	-0.017617	98
亮	-0.210880	-0.017625	83
仓	-0.211136	-0.017641	129
宦	-0.213384	-0.017779	388
鸿	-0.213744	-0.017801	943
悔	-0.215660	-0.017919	160
谪	-0.215845	-0.017930	257
谙	-0.216999	-0.018001	113
枭	-0.217250	-0.018016	51
醺	-0.218908	-0.018118	56
枣	-0.219481	-0.018153	71
店	-0.219527	-0.018156	108
棘	-0.219581	-0.018159	181
瞿	-0.219923	-0.018180	57
幔	-0.222030	-0.018310	64
宵	-0.222145	-0.018317	758
弦	-0.222626	-0.018346	1208
窠	-0.222799	-0.018357	75
苍	-0.224002	-0.018431	1662
念	-0.224190	-0.018442	1171
尼	-0.225435	-0.018519	75
蹰	-0.225934	-0.018549	119
切	-0.228386	-0.018700	386
醒	-0.228751	-0.018722	482
狗	-0.230860	-0.018852	62
闭	-0.231072	-0.018865	836
思	-0.232366	-0.018944	4996
徘	-0.232958	-0.018980	150
沈	-0.233587	-0.019019	799
责	-0.234118	-0.019052	62
征	-0.234823	-0.019095	1529
娟	-0.236044	-0.019170	220
杼	-0.236369	-0.019190	68
败	-0.236896	-0.019222	185
又	-0.236912	-0.019223	1982
暝	-0.237986	-0.019289	294
粮	-0.238001	-0.019290	88
寐	-0.240856	-0.019465	222
途	-0.241883	-0.019528	652
锁	-0.244337	-0.019679	519
暌	-0.244447	-0.019685	50
掩	-0.245152	-0.019729	1087
枫	-0.245261	-0.019735	306
村	-0.246214	-0.019794	977
窗	-0.246837	-0.019832	1723
渺	-0.247828	-0.019893	268
徊	-0.247893	-0.019897	183
妇	-0.249628	-0.020003	484
废	-0.250527	-0.020059	374
涯	-0.251151	-0.020097	795
默	-0.251402	-0.020112	266
妾	-0.254552	-0.020306	620
唯	-0.254611	-0.020309	1974
闺	-0.255245	-0.020348	347
炙	-0.256649	-0.020434	72
忧	-0.261696	-0.020744	1320
踟	-0.264027	-0.020887	109
趾	-0.264550	-0.020919	51
飕	-0.265602	-0.020984	62
役	-0.265660	-0.020987	339
巫	-0.266087	-0.021014	397
疲	-0.266142	-0.021017	220
妻	-0.266151	-0.021017	351
墓	-0.266960	-0.021067	141
倦	-0.269485	-0.021222	309
单	-0.269704	-0.021235	313
雨	-0.271895	-0.021370	5741
飒	-0.273781	-0.021486	256
蕉	-0.274135	-0.021507	138
潺	-0.274176	-0.021510	258
蒹	-0.274565	-0.021534	94
恐	-0.274614	-0.021537	853
僮	-0.275934	-0.021618	125
骨	-0.278793	-0.021793	1035
绝	-0.278942	-0.021802	1821
岐	-0.279477	-0.021835	394
苇	-0.280072	-0.021872	133
虫	-0.281229	-0.021943	478
腐	-0.282060	-0.021994	58
沾	-0.282115	-0.021997	711
梗	-0.282456	-0.022018	69
续	-0.283251	-0.022067	305
痕	-0.283269	-0.022068	417
孰	-0.283863	-0.022104	164
病	-0.284289	-0.022131	1796
弊	-0.284707	-0.022156	81
路	-0.285245	-0.022189	5355
埋	-0.288264	-0.022374	315
恼	-0.290000	-0.022481	123
泊	-0.290611	-0.022519	396
崎	-0.292832	-0.022655	62
岘	-0.293000	-0.022665	116
竺	-0.293766	-0.022712	72
辛	-0.294826	-0.022777	492
丧	-0.296471	-0.022878	196
销	-0.296815	-0.022899	807
梧	-0.297153	-0.022920	440
饿	-0.297401	-0.022935	59
空	-0.297902	-0.022966	7073
莽	-0.301255	-0.023172	124
邙	-0.302451	-0.023245	65
嗜	-0.303621	-0.023317	59
枪	-0.308433	-0.023612	83
肉	-0.308665	-0.023627	318
楚	-0.309107	-0.023654	2096
肝	-0.311158	-0.023779	106
芭	-0.312521	-0.023863	66
驴	-0.312708	-0.023875	62
罪	-0.314966	-0.024013	161
损	-0.315773	-0.024063	174
湿	-0.316360	-0.024099	829
塞	-0.319703	-0.024304	1330
耿	-0.319974	-0.024321	171
夜	-0.320590	-0.024358	7047
婴	-0.320812	-0.024372	140
旅	-0.321970	-0.024443	732
惊	-0.323976	-0.024566	2356
堪	-0.327329	-0.024772	1878
堕	-0.328436	-0.024840	401
筝	-0.328542	-0.024846	147
槁	-0.328585	-0.024849	56
版	-0.328792	-0.024862	55
霜	-0.329275	-0.024891	2700
衾	-0.336116	-0.025311	183
潇	-0.336854	-0.025356	368
葬	-0.337402	-0.025390	202
故	-0.339243	-0.025503	2997
鬓	-0.342159	-0.025682	1090
蝉	-0.342906	-0.025728	888
枯	-0.344367	-0.025818	713
叹	-0.347649	-0.026019	1021
失	-0.347767	-0.026026	950
衲	-0.351206	-0.026237	144
笳	-0.354918	-0.026465	264
婆	-0.355751	-0.026516	75
挽	-0.356802	-0.026581	75
逝	-0.357742	-0.026638	176
萤	-0.358275	-0.026671	272
戍	-0.359108	-0.026722	483
秣	-0.359694	-0.026758	56
诉	-0.360481	-0.026806	97
血	-0.363040	-0.026963	501
陇	-0.364351	-0.027044	489
枕	-0.365175	-0.027094	1005
灯	-0.365548	-0.027117	1263
瘦	-0.365929	-0.027141	285
没	-0.367392	-0.027231	757
淡	-0.367732	-0.027251	295
摧	-0.371800	-0.027501	421
谗	-0.373135	-0.027583	88
怒	-0.375112	-0.027704	178
迫	-0.375983	-0.027758	117
肺	-0.376794	-0.027808	74
寥	-0.380446	-0.028032	738
冷	-0.382942	-0.028185	1174
梦	-0.385013	-0.028312	2960
亡	-0.385697	-0.028354	382
条	-0.387622	-0.028472	1156
箸	-0.392401	-0.028765	96
忍	-0.393981	-0.028862	480
独	-0.394178	-0.028874	4595
吠	-0.399719	-0.029214	87
潸	-0.399890	-0.029225	61
荒	-0.401041	-0.029296	1368
昏	-0.403457	-0.029444	914
冤	-0.404673	-0.029518	221
饥	-0.405779	-0.029586	511
杵	-0.407414	-0.029687	122
秋	-0.410765	-0.029892	7826
辘	-0.414690	-0.030133	64
凉	-0.424852	-0.030757	1628
惧	-0.429714	-0.031055	133
乡	-0.430988	-0.031133	2524
娑	-0.431898	-0.031189	56
疮	-0.432160	-0.031205	84
砧	-0.432650	-0.031235	270
怅	-0.434241	-0.031333	1082
碛	-0.438873	-0.031617	201
吁	-0.440395	-0.031711	102
瑟	-0.444939	-0.031990	392
寒	-0.449027	-0.032240	6086
暗	-0.450069	-0.032304	1669
暮	-0.452904	-0.032478	3032
惆	-0.453182	-0.032495	764
怆	-0.459923	-0.032909	141
岖	-0.460296	-0.032932	67
茫	-0.460455	-0.032942	580
伍	-0.465022	-0.033222	74
轳	-0.466291	-0.033300	62
滴	-0.467365	-0.033366	654
苦	-0.467787	-0.033392	2106
啼	-0.468250	-0.033420	1324
酸	-0.470649	-0.033567	113
雁	-0.471391	-0.033613	1921
淅	-0.475300	-0.033853	89
落	-0.487829	-0.034622	5933
湘	-0.490660	-0.034795	1146
坟	-0.496153	-0.035133	286
孤	-0.496200	-0.035135	2877
叫	-0.510151	-0.035992	264
恨	-0.511810	-0.036093	1804
死	-0.513022	-0.036168	1591
庵	-0.519283	-0.036552	54
泣	-0.526033	-0.036966	563
笛	-0.530500	-0.037240	449
残	-0.533339	-0.037415	2273
黯	-0.534115	-0.037462	94
憔	-0.536531	-0.037611	227
猿	-0.538212	-0.037714	1224
吊	-0.555936	-0.038801	237
寂	-0.577894	-0.040149	1614
凋	-0.578910	-0.040211	367
溺	-0.584468	-0.040552	59
痛	-0.585146	-0.040594	140
零	-0.588238	-0.040784	477
涕	-0.598511	-0.041414	245
哀	-0.602379	-0.041652	754
蛩	-0.608328	-0.042017	142
肠	-0.609923	-0.042115	905
咽	-0.614390	-0.042389	450
悴	-0.616108	-0.042494	266
萧	-0.619354	-0.042693	1462
惨	-0.620992	-0.042794	289
恸	-0.640326	-0.043980	86
断	-0.646476	-0.044358	2362
蟀	-0.646638	-0.044368	62
蟋	-0.646638	-0.044368	62
寞	-0.649542	-0.044546	612
恻	-0.654164	-0.044830	85
别	-0.661327	-0.045269	4926
哭	-0.695818	-0.047386	544
愁	-0.697340	-0.047479	4119
呜	-0.715146	-0.048572	153
魂	-0.724200	-0.049128	1131
离	-0.731425	-0.049571	3186
怨	-0.754572	-0.050992	780
伤	-0.770338	-0.051959	1454
悲	-0.792468	-0.053317	2148
凄	-0.942487	-0.062524	653
泪	-1.000000	-0.066053	2007
